restaurant,reviewer,review,rating,metadata,time,year,length,word_count,suspicious_len,suspicious_dup,possible_ai,restaurant_name,rating_value,category,keywords
Behrouz Biryani,Abdul Rehman,i am big a fan of these place they have one of the best biryanis i frequently order from here and till now they have never let me down you should give it a try and taste afghani style biryani,5,"24 Reviews , 22 Followers",2019-02-16 21:20:00,2019,191,40,False,False,False,Behrouz Biryani,5,Indian,"['biryanis', 'style', 'let']"
Behrouz Biryani,Karna Nair,ordered the much hyped about behrouz biriyani todaywanted to have it since agesso today when the package came i was really thrilledthe biriyani comes in a stunning packageand as you open it the room fills with amazing biriyani smellsthe biriyani was looks good with a lot of almonds and greens as garnishing on topthe biriyani comes with raita and a gulab jamun toothe biriyani is quite different from the other popular biriyani in hyderabadthis one is extremely sutle in tastethe chicken was tender and was breaking apart easily the rice grains were staying apart and was expertly cookedoverall the biriyani was a really good experiencebut i personally prefer the spicy type when it comes to biriyani but this biriyani is different and it is mouth wateringly delicious in a completely different way,3,"30 Reviews , 63 Followers",2019-02-15 22:46:00,2019,799,132,False,False,False,Behrouz Biryani,3,Indian,"['biriyani', 'comes', 'different']"
Behrouz Biryani,Bhavya Vennampalli,bad service i have not received the order but i got a mail that you have enjoyed the meal irritating service from zomato not support team and pick up delivery boy called for delivery,1,1 Review,2019-02-14 23:37:00,2019,182,34,False,False,False,Behrouz Biryani,1,Indian,"['delivery', 'boy', 'called']"
Behrouz Biryani,Jai Gowttham,i just love their packing it looks so royal and classy and has the premium feel their biryani makes you feel that you are having the traditional royal hyderabadi biryani and the smell from it will make your mood great stuff keep it up guys,5,"30 Reviews , 22 Followers",2019-02-11 12:08:00,2019,239,45,False,False,False,Behrouz Biryani,5,Indian,"['royal', 'feel', 'biryani']"
Behrouz Biryani,Anisha.thakur02,very less quantity and the food was packed in cartoon book very unhappy,1,"1 Review , 1 Follower",2019-02-10 12:40:00,2019,71,13,False,False,False,Behrouz Biryani,1,Indian,"['book', 'packed', 'quantity']"
Behrouz Biryani,Sneh Tarang Randev,the biryani experience started well having said that its not as good as earlier experience now two simple issues chicken biryani has no chicken and dry fruits have disappeared should bring them back,3,"3 Reviews , 1 Follower",2019-02-09 01:52:00,2019,198,33,False,False,False,Behrouz Biryani,3,Indian,"['biryani', 'fruits', 'bring']"
Behrouz Biryani,Ankija Agarwal Deorah,i have ordered the veg falafal biryani irrespective of the ratings givenbut to surprise it came out so tastyfrom the first bite to the last rice in your plate u will get the royal tasteit had alot of vegetables and the mint raita too tastes welli am not from hyderabadtastes first time biryani herenow i can say why its so famousfull marks to awesome packagingon time deliveryat the end i must sayadd on it to ur bucket list,5,7 Reviews,2019-02-02 14:59:00,2019,424,78,False,False,False,Behrouz Biryani,5,Indian,"['biryani', 'royal', 'ratings']"
Behrouz Biryani,Khaane_mey_kya_hey By Rony Samuel,well this is an absolute honest review from a hardcore hyderabadi and a true foodie i understand a lot of people complain about behrouz biryani but heres my review behrouz is not a hyderabadi biryani and is unique in itself and the brand claims its biryani not being local i might not like it to the core as an hyderabadi but as a food critique i dont have any complaints its unique in its preparation was absolutely mild ordered chicken lazeez biryani which had juicy chicken pieces the quantity was sufficient for two moderate eaters was aromatic and well garnished with dry fruits felt the flavour was somewhere between a regular biryani and mandi now this review even holds strong backing as i had a irani friend who liked it as well really loved the packaging and the complimentary desert the gulab jamun definitely killed the joy at the end did regret eating itand the mint raitha can definitely do be improved overall taste 355 price 355 packaging 45 vfm 355,4,"57 Reviews , 52 Followers",2019-02-01 06:08:00,2019,965,171,False,False,False,Behrouz Biryani,4,Indian,"['biryani', 'hyderabadi', '355']"
Behrouz Biryani,Nandini Bhattacharjee,please deliver in time when you take an order your service sucks and so does your delivery algorithm how can you show 0 minutes for 15 minutes near the delivery location,1,"6 Reviews , 93 Followers",2019-01-27 22:48:00,2019,169,31,False,False,False,Behrouz Biryani,1,Indian,"['minutes', 'delivery', 'does']"
Behrouz Biryani,Sagar Zanwar,i usually order from here today biryani was 50 in quantity,1,3 Reviews,2019-01-20 22:20:00,2019,58,11,False,False,False,Behrouz Biryani,1,Indian,"['usually', 'today', 'quantity']"
Behrouz Biryani,Vishnu Vardan,pathetic service i ordered twice they r nvr be on time and the taste is worst nvr go for it thats it nothing more than to review about behrouz,1,"3 Reviews , 9 Followers",2019-01-16 19:20:00,2019,142,29,False,False,False,Behrouz Biryani,1,Indian,"['twice', 'thats', 'review']"
Behrouz Biryani,Snehal Gautam,i ordered lazeez bhuna murg biriyani after seeing the royal box of biriyani i was really happy whole packaging of raita and gulab jamun was upto the mark and really good but then the taste it tastes sweet everything was good from packaging to the mouth freshner they gave but i didnt like the taste of biriyanithe quantity was good and was garnished with almonds and cashew,3,"4 Reviews , 4 Followers",2018-12-29 20:40:00,2018,373,67,False,False,False,Behrouz Biryani,3,Indian,"['biriyani', 'packaging', 'royal']"
Behrouz Biryani,Anamay Tamrakar (Aman),the only biryani which tasted a little sweet to me sometimes when u order curd rice and expect nothing fancy but you see some garnishing with pomegranate and then you have mixed feelings coz the dish looks pretty but similarly the packaging is great and garnished with nuts and looks very rich but at the end wasnt satisfying,3,"82 Reviews , 512 Followers",2018-12-29 10:55:00,2018,325,58,False,False,False,Behrouz Biryani,3,Indian,"['looks', 'coz', 'rich']"
Behrouz Biryani,Bhavani Sankar Raju Machiraju,it is just average coming to taste you dont feei that lavishness as you feel from the hoardings and all i have ordered from swiggy and quantity is not sufficient for 1person at this price better we can pick many options better dont take it,3,"16 Reviews , 11 Followers",2018-12-24 21:19:00,2018,239,45,False,False,False,Behrouz Biryani,3,Indian,"['better', 'dont', 'swiggy']"
Behrouz Biryani,MadhuKar Madhukar,i have ordered two boxs of chicken biryani the chicken piece were too less not what i was expecting for the amount i have spent on a so called royal biryani hope the feedback is taken positively and acted upon,3,"1 Review , 1 Follower",2018-12-24 17:07:00,2018,209,40,False,False,False,Behrouz Biryani,3,Indian,"['biryani', 'royal', 'expecting']"
Behrouz Biryani,Sam,i did not get my order and i have paid for it already there is no customer number of zomato as well i need my money back asap zomato guys should have a customer care number or any way to track order there is no support present i need my money or food asap,1,"1 Review , 1 Follower",2018-12-24 13:10:00,2018,255,54,False,False,False,Behrouz Biryani,1,Indian,"['number', 'customer', 'need']"
Behrouz Biryani,Sritika Shekher,biryani aroma is good but aroma is too strong for the taste buds chiken well cooked my only concern is plz use little lesser aroma so that our stomach has got space for the food as well rather than only having aromas taste of biryani is average,2,"9 Reviews , 8 Followers",2018-12-23 21:18:00,2018,244,47,False,False,False,Behrouz Biryani,2,Indian,"['aroma', 'biryani', 'strong']"
Behrouz Biryani,Nikita.ved,biryani is good but they didnt deliver i had to pick it and that too was informed very last minutethe address mentioned did say its a fassos only take away facility for food delivery companies like swiggy n zomato i was standing there at 10 at night to pick my parcelvery poor service,2,"1 Review , 2 Followers",2018-12-21 13:19:00,2018,284,53,False,False,False,Behrouz Biryani,2,Indian,"['swiggy', 'deliver', 'mentioned']"
Behrouz Biryani,Chhetri Kumar Ramu,awesome food great experience so far the food as been great every time i order i highly recommend their mutton and murg biryani delivery by zomato has also bee good,5,"4 Reviews , 6 Followers",2018-12-17 18:34:00,2018,164,30,False,False,False,Behrouz Biryani,5,Indian,"['murg', 'far', 'great']"
Behrouz Biryani,Banjit Das,horrible experiencei would not rate them at all but since i could not save it without a star im just giving it a star they had accepted my order and in about 40 minutes when i was expecting my order to arrive called them to my surprise they have just said that they could not deliver my item since they have other pending ordersbe professional or at least have some courtesy,1,"1 Review , 1 Follower",2018-12-17 02:03:00,2018,374,71,False,False,False,Behrouz Biryani,1,Indian,"['star', 'order', 'expecting']"
Behrouz Biryani,Aman Agarwal,a briyani worth a war is biryani worth a try truely royal biryani right from the packing of biryani to the last rice left everything about was royal although i didnt like the gulab jamun but as i said biryani worth a try,5,"35 Reviews , 27 Followers",2018-12-16 14:26:00,2018,220,43,False,False,False,Behrouz Biryani,5,Indian,"['biryani', 'royal', 'worth']"
Behrouz Biryani,Varma,highly disappointed there is a sea of change in the quality of biryani we ordered last and now its awfully spicy and too wet like eating rice and curry,1,1 Review,2018-12-14 19:47:00,2018,151,29,False,False,False,Behrouz Biryani,1,Indian,"['sea', 'change', 'eating']"
Behrouz Biryani,Amit Pradhan,pathetic biryani ever i had in my life if u really wants to eat biryani then dont order for here better look for other options only the packing is good but food is not at all good,1,"1 Review , 408 Followers",2018-12-14 12:11:00,2018,179,37,False,False,False,Behrouz Biryani,1,Indian,"['biryani', 'life', 'packing']"
Behrouz Biryani,John Rajendran,this is a good joint that doesnt care for customer they accept order and dont care to deliver and they dont pick the call neither they respect customers,1,"3 Reviews , 1 Follower",2018-12-13 23:10:00,2018,152,28,False,False,False,Behrouz Biryani,1,Indian,"['care', 'dont', 'joint']"
Behrouz Biryani,Kattarajeswari,the best biryani place if you are nearby around you can have a look at this place this is place best biryani all the biryani tests very good they have the old mughals spices which tastes sop unique and very good its mouth watering biryani,5,"3 Reviews , 1 Follower",2018-12-13 20:36:00,2018,238,45,False,False,False,Behrouz Biryani,5,Indian,"['biryani', 'nearby', 'watering']"
Behrouz Biryani,Thati Deepshikha,one of the best place to have biryani in the city this is one if the beat place to have biryani in hyderabad we were group of friend had almost all of the biryani present their all the biryani were very good nice place to hangout here i recommend this place to everyone ambiance 55 food 55 quality 55 overall 55,5,"10 Reviews , 3 Followers",2018-12-13 19:52:00,2018,311,61,False,False,False,Behrouz Biryani,5,Indian,"['55', 'biryani', 'place']"
Behrouz Biryani,Sankalp Chokkarapu,zomato review program ordered veg shahi subz dastarkwan which comes with the combination of veg subzebiryani and falafelekhees to my suprise i ordered veg and i got nonveg biryani i dont know was that an upgrade for me nothing changed but got an add on the black box which has a chocolate lava cake which was the only thing good the package was good like before and as expected nothing to say about that biryani because i didnt taste it on an assumetion the biryani was with good mutton peices and didnt look that spicy and had almond pieces over need to improve alot with the service and also taking the taste into consideration for a hyderabadi,2,"144 Reviews , 1089 Followers",2018-12-12 21:52:00,2018,646,117,False,False,False,Behrouz Biryani,2,Indian,"['veg', 'biryani', 'didnt']"
Behrouz Biryani,Krishna Jangid,not received any order from your restaurant,1,"2 Reviews , 1 Follower",2018-12-12 18:41:00,2018,43,7,False,False,False,Behrouz Biryani,1,Indian,"['received', 'order', 'restaurant']"
Behrouz Biryani,Shagoon Gurtata,worst place for vegetarians they serve chicken pieces in veg paneer biryani and mark their box with green labels irresponsible team hiered spoillers,1,"5 Reviews , 6 Followers",2018-12-10 00:38:00,2018,148,23,False,False,False,Behrouz Biryani,1,Indian,"['vegetarians', 'green', 'box']"
Behrouz Biryani,Ashoku2018,i am very very biryani lover and i tried the behrouz biryani and it was worst taste is too bad packing is too good but taste is too bad,1,1 Review,2018-12-09 14:47:00,2018,135,29,False,False,False,Behrouz Biryani,1,Indian,"['bad', 'biryani', 'lover']"
Behrouz Biryani,Mayank Kalra,packing is good but we have paid for it salan over spicey briyani rice is good over masala and very less pieces of chicken not happy,1,"3 Reviews , 31 Followers",2018-12-08 18:11:00,2018,132,26,False,False,False,Behrouz Biryani,1,Indian,"['paid', 'packing', 'pieces']"
Behrouz Biryani,Sunkara Karuna,they have not delivered the order and the number they mentioned to call is not reachable we waited nearly 2hrs neither order received or zomato sup port cant do anything about the delivery finally we have not received the order but mail has come to provide the review be careful while ordering from this restaurant,1,"1 Review , 1 Follower",2018-12-06 22:27:00,2018,314,55,False,False,False,Behrouz Biryani,1,Indian,"['received', 'order', 'waited']"
Behrouz Biryani,@foodie.amy6 | AMNA,behrouz biryani is listed on zomato and offers online ordering via zomato scrumptious food you can eat in the comfort of your home we ordered lazeez bhuna murgh biryani quantity and taste fragrance is goodflavorsome and non spicy price is on the higher side but totally worth it what i really loved is received a complimentary dessert gulab jamun the presentation and packaging was amazing a must try for all biryani lovers,5,"69 Reviews , 703 Followers",2018-12-04 03:42:00,2018,423,72,False,False,False,Behrouz Biryani,5,Indian,"['biryani', 'zomato', 'complimentary']"
Behrouz Biryani,Prasanna Daula,amount of chicken given in biryani was very less taste wise it was good packing wise it was amazing,4,"1 Review , 17 Followers",2018-11-29 13:23:00,2018,99,19,False,False,False,Behrouz Biryani,4,Indian,"['wise', 'packing', 'given']"
Behrouz Biryani,Srikanth Merugu,worst biryani i ever had kickout these blady biryani from hyderabad spoiled the taste and stinking smell from the rice lokks like they served last night biryani i have throwed biryani on,1,"6 Reviews , 27 Followers",2018-11-29 05:56:00,2018,186,32,False,False,False,Behrouz Biryani,1,Indian,"['biryani', 'spoiled', 'smell']"
Behrouz Biryani,Aditya Kumar,first impression when i looked at the box i was like awee the food was packed very well and the gulab jamun in the box has truly surprised me i had ordered chicken biryani for lunch this order was a delivery one as im a native from hyd i like the biryani to be having dum and spicy the biryani was less spicey but was good if few more pieces of meat were added it would have been great a bit pricey though i will definitely try the mutton biryani next time,4,"12 Reviews , 2 Followers",2018-11-26 17:27:00,2018,456,92,False,False,False,Behrouz Biryani,4,Indian,"['biryani', 'box', 'surprised']"
Behrouz Biryani,Joydeep Barman,now this was a surprise i thought it cant be good like they are saying but its really gr8 specially the ghost biryani ordered dum ghost biryani lajeez bhuna murgh biryani the packing was excellent the biryani was soo good very nice served with one gulab jamun also,4,"150 Reviews , 233 Followers",2018-11-25 08:20:00,2018,264,48,False,False,False,Behrouz Biryani,4,Indian,"['biryani', 'soo', 'saying']"
Behrouz Biryani,Sachin K,worst biryani i never tested ambiance is soo colourful to attract the customer i m giving 1 rating bcoz if the rating star is less than 0 i definitely give u 0 there is no restaurant bcoz ur face will be smashed after they ate bloody biryani,1,1 Review,2018-11-24 21:53:00,2018,241,47,False,False,False,Behrouz Biryani,1,Indian,"['rating', 'biryani', 'soo']"
Behrouz Biryani,Abhilash Inumella,i ordered chicken biryani its awful its not fresh its stored i had stomach ache after eating it i also got a gulab jamun and thats very bad too all the taste is lost on top of all this the price touches the roof,1,"2 Reviews , 141 Followers",2018-11-24 11:48:00,2018,211,44,False,False,False,Behrouz Biryani,1,Indian,"['lost', 'stomach', 'jamun']"
Behrouz Biryani,Garlicperiperi,foodengineering one of the new tastes of biryanis in hyd we ordered bone less chicken biryani and mutton biryani which comes with gulab jamun the packing is also up to mark,3,"67 Reviews , 2373 Followers",2018-11-23 13:49:00,2018,172,31,False,False,False,Behrouz Biryani,3,Indian,"['biryani', 'biryanis', 'jamun']"
Behrouz Biryani,Sainath Konapure,i dont like this biryani worst biryani not having taste its doesnt mean that biryani taste is good if they are adding almonds in biryani it should in good taste from inside on top of this biryani price is too much,1,"4 Reviews , 19 Followers",2018-11-22 11:27:00,2018,213,41,False,False,False,Behrouz Biryani,1,Indian,"['biryani', 'taste', 'doesnt']"
Behrouz Biryani,SONIYA SINHA,my husband is fan of biryani served by them so he insisted me to try we ordered 1 chicken n 1 mutton biryani both turned out to be full of flavors heavenly in short very nice compact packaging ready to take in case one is travelling it is a fullfledged meal with mint raita dessert n cutlery good quantity of meat pieces rice quality at the same time it definitely breaks the traditional concept of a biryani i personally felt that though it is super delicious it should be named pulao not biryani last but not the least absolutely great at taste and worth the try,4,"90 Reviews , 118 Followers",2018-11-21 15:26:00,2018,564,106,False,False,False,Behrouz Biryani,4,Indian,"['biryani', 'case', 'short']"
Behrouz Biryani,Hari Talla,package was kewl biryani was dry tbh anyhow a different taste it was,4,4 Reviews,2018-11-20 23:49:00,2018,68,13,False,False,False,Behrouz Biryani,4,Indian,"['package', 'dry', 'different']"
Behrouz Biryani,Kalyan Madduru,heard lots of times about this royal biryani finally placed order for murgh makhani biryani firstly packaging was good seemed like a gift box with cutlery and mouth freshener then coming to biryani aroma was pleasant and circulated over the entire room within no time chicken pieces were well cooked and melted in the mouth biryani tasted sweet even with lots of masala unlike the other conventional hyderabadi spicy ones two addon options available mirchi salan and mint raitha to order as required quantity and quality of rice is good summing it up behrouz royal biryani is definitely worth a try if you got bored of eating spicy hyderabadi biryanis,4,"46 Reviews , 23 Followers",2018-11-14 00:12:00,2018,651,110,False,False,False,Behrouz Biryani,4,Indian,"['biryani', 'royal', 'lots']"
Behrouz Biryani,Naresh Kumar Dhotre,heard lot about behrouz biryani so i ordered dum ghost biryani packaging was impressive quantity also pretty decent and about taste my only suggestion is keora water or gulab jal whatever youve used will help to enhance the aroma of the food not the taste you guys have to work on flavour rather than adding too much aroma,2,"6 Reviews , 54 Followers",2018-11-12 12:28:00,2018,322,58,False,False,False,Behrouz Biryani,2,Indian,"['aroma', 'biryani', 'impressive']"
Behrouz Biryani,Sai,i ordered chicken buryani its so tasty the packing was awesome the quantity easily its enough for 2people raitha gravy all are good and 1sweet gulabjamoon mainly packing and look is too good i suggested it to my friends they also loved it,4,"4 Reviews , 3 Followers",2018-11-04 23:44:00,2018,238,43,False,False,False,Behrouz Biryani,4,Indian,"['packing', 'suggested', 'easily']"
Behrouz Biryani,Ravina Panthri,husain ali has a very good communication skill,5,"1 Review , 3 Followers",2018-11-04 14:45:00,2018,46,8,False,False,False,Behrouz Biryani,5,Indian,"['good', 'given', 'ginger']"
Behrouz Biryani,Ankita Shilpa,i had ordered lazeez bhuna murgh biriyani from behrouz biriyani the packaging really impressed me because in case of biriyani when it is present in a bowl it is tough to eat it directly from that but behrouz serves it in a plate kinda aluminum box with the necessary cutleries attached and the flat feature enables the consumer to have each spoon flavourful with no spices left out then about the taste of the biriyani well it wasnt exactly up to my expectations as my personal choice of biriyani is the one with the ittar aroma and spices as well but this one had spices which tasted sweet so it was basically a sweet biriyani the chicken pieces were small and many like big chunks but were good mint raita was also impressive if you have a sweet tooth in main courses too then you can go for this biriyani i would love to try out other biriyanis from behrouz later some time,4,"22 Reviews , 163 Followers",2018-11-04 02:39:00,2018,876,163,False,False,False,Behrouz Biryani,4,Indian,"['biriyani', 'spices', 'sweet']"
Behrouz Biryani,Chinni Vijay,i like the taste but only drawback is that food is not serving hot like shah ghouse does,5,"6 Reviews , 23 Followers",2018-11-02 01:30:00,2018,88,18,False,False,False,Behrouz Biryani,5,Indian,"['ghouse', 'shah', 'like']"
Behrouz Biryani,Amar,need more quantitybecause we paid toomuch for a single biriyani,4,1 Review,2018-10-23 21:27:00,2018,63,10,False,False,False,Behrouz Biryani,4,Indian,"['paid', 'single', 'biriyani']"
Behrouz Biryani,SHYAMAL,biryani not just a food for hyderabadis its a important part of the routine love to see them eating it with so much of love when they serve you so nicely and it makes you eat it like a monster this restaurant is serving similar to the homemade biryani which can make you feel like home it was worth and you people should change your taste now try this restaurant and im sure you might get used to this taste,4,"38 Reviews , 555 Followers",2018-10-21 16:30:00,2018,407,80,False,False,False,Behrouz Biryani,4,Indian,"['love', 'biryani', 'restaurant']"
Behrouz Biryani,Rohan Shah,i ordered my food and confirmed with restaurant after 40 mints wait he didnt delivered then i call them again and they said they are not delivering to my area what the hell is this if order is done then why they are not delivering to my area then i had to go to restaurant to take my food that time really disappointed with this restaurant,1,1 Review,2018-10-18 18:30:00,2018,339,66,False,False,False,Behrouz Biryani,1,Indian,"['restaurant', 'area', 'hell']"
Behrouz Biryani,Sudhir,one of the worst biryanis i ever had by paying a price of 300 just one plate they claim they are authentic may be at their house but wont come near to real hyd biryani please dont waste your money by giving it a try,1,1 Review,2018-10-17 19:27:00,2018,215,45,False,False,False,Behrouz Biryani,1,Indian,"['biryanis', 'real', 'plate']"
Behrouz Biryani,Chinni Vijay,whenever we order we want onions and lemons as well that we see lacking except that everything was awesome service,5,"6 Reviews , 23 Followers",2018-10-07 00:55:00,2018,114,20,False,False,False,Behrouz Biryani,5,Indian,"['onions', 'want', 'awesome']"
Behrouz Biryani,Niveditha Reddy,ordered lazeez murgh biriyani quantity is good taste is not goodbiriyani is very sweet mint raita is also not good they didnt give onion salad also,2,"1 Review , 8 Followers",2018-10-03 14:33:00,2018,147,26,False,False,False,Behrouz Biryani,2,Indian,"['murgh', 'mint', 'raita']"
Behrouz Biryani,Saravana Kumar,poor service lake of responsibility very very worst,1,"10 Reviews , 3 Followers",2018-09-29 16:38:00,2018,51,8,False,False,False,Behrouz Biryani,1,Indian,"['poor', 'worst', 'service']"
Behrouz Biryani,Jyoti Kothari,i never used to like biryani but after getting many reviews i ordered biryani it was so dam delicious fragnace was also amazing pavking was also too good pepole who dont like biryani should try once they will fall in love with behrouz biryani,5,"6 Reviews , 6 Followers",2018-09-23 13:44:00,2018,242,44,False,False,False,Behrouz Biryani,5,Indian,"['biryani', 'like', 'getting']"
Behrouz Biryani,Sabyasachi Mohanty,one of the best biryani i have ever had in hyderabad the lazeez bhuna murgh biryaniboneless the chicken just melts in the mouth tried it the first time,5,"1 Review , 51 Followers",2018-09-22 16:15:00,2018,151,28,False,False,False,Behrouz Biryani,5,Indian,"['murgh', 'mouth', 'hyderabad']"
Behrouz Biryani,Naveen Yavvari,i have ordered a biriyani and the restaurant took close to one hour just to prepare the food and the zomato delivery person took 30 more mins to deliver the food one of the worst service from zomato when it comes to the food it was pretty average i dint feel like i am having a biriyani,2,1 Review,2018-09-21 22:58:00,2018,286,57,False,False,False,Behrouz Biryani,2,Indian,"['biriyani', 'took', 'zomato']"
Behrouz Biryani,Nageswar R,not provided any carry bags difficult to cary multiple packs one time biryani quality not good,2,"2 Reviews , 1 Follower",2018-09-21 15:02:00,2018,94,16,False,False,False,Behrouz Biryani,2,Indian,"['difficult', 'provided', 'multiple']"
Behrouz Biryani,Esli Jacinth,i dont have the exact words to describe how amaaaaaazzziinnggggg the chicken kheema biryani was it felt like food which gods eat mouth watering explosion of flavors in the mouth literally diwali came early inside my mouth the complimentary gulab jammun thanks for that best packaging ever best cutlery ever ive been in hyderabad since 18 years and ive a new favorite place for biryani praises and blessings thank you so much,5,"20 Reviews , 7 Followers",2018-09-20 17:44:00,2018,424,72,False,False,False,Behrouz Biryani,5,Indian,"['mouth', 'ive', 'biryani']"
Behrouz Biryani,Achyuth,always at its best service or tasteyummmmmmmmmmmmmmmmmyyyy,5,"2 Reviews , 1 Follower",2018-09-15 13:06:00,2018,58,7,False,False,False,Behrouz Biryani,5,Indian,"['best', 'service', 'given']"
Behrouz Biryani,Shubam,ordered murgh biryani it was awsome quality and quantity wise its decent and taste also add on was a gulab jamun which also tasted well,5,1 Review,2018-09-14 14:46:00,2018,135,25,False,False,False,Behrouz Biryani,5,Indian,"['murgh', 'jamun', 'gulab']"
Behrouz Biryani,Venkat Varma Indukuri,ordered lazeez bhuna murgh biryani bonelessreally disappointed with the the food quality and quantity wise its decent but taste wise its bad,2,"24 Reviews , 40 Followers",2018-09-12 12:20:00,2018,140,22,False,False,False,Behrouz Biryani,2,Indian,"['wise', 'murgh', 'disappointed']"
Behrouz Biryani,CHITTA NIKHILA,very poor servicing no communication from the restraunt even after 90 minutes of ordering the food very disappointed this is how they treat their customers,1,"2 Reviews , 1 Follower",2018-09-11 21:42:00,2018,155,25,False,False,False,Behrouz Biryani,1,Indian,"['minutes', 'treat', 'poor']"
Behrouz Biryani,Shreyansh Sahay,order no 14001414 you did not deliver my food and cancelled it without notifying meplease refund my moneyworst customer experience 10th sep 2018 509 pm was the time of orderi expect my money back atleast,1,"1 Review , 5 Followers",2018-09-10 18:12:00,2018,203,35,False,False,False,Behrouz Biryani,1,Indian,"['atleast', 'pm', 'deliver']"
Behrouz Biryani,Sanjeet Kumar Bhukta,i heard about behrouz biriyani many times from my friends so finally ordred dum ghost biriyani as i am a mutton lover the best thing what i attracted is the packeging and looks it was came with a box consist of a gluab jamun and flavoured biriyani rice with 4 mid size boneless mutton pieces fried onions and small almond pieces the taste was some thing different it was not like the others biriyanis what common and normal n taste and easily available everywhere in hyderabad i would love to order or visit the place again highly recommended for biryani lovers who are looking for some new taste,5,"25 Reviews , 979 Followers",2018-09-08 13:40:00,2018,596,108,False,False,False,Behrouz Biryani,5,Indian,"['biriyani', 'pieces', 'mutton']"
Behrouz Biryani,Teja,there is no gulab jamun so reducing one star,4,"1 Review , 1 Follower",2018-09-05 14:45:00,2018,44,9,False,False,False,Behrouz Biryani,4,Indian,"['jamun', 'gulab', 'star']"
Behrouz Biryani,Deepa Arora,a rich flavoured bhuna murg biryani from this place surely will delight ur taste buds as i opened the box of my biryani the aroma was so tempting it tasted yum topped with lots of deep fried onions and almonds it has more of the lucknowi biryani taste the only reason i dont give it a 5 is it is way too rich as a meal,4,"39 Reviews , 150 Followers",2018-08-30 02:59:00,2018,318,66,False,False,False,Behrouz Biryani,4,Indian,"['rich', 'biryani', 'flavoured']"
Behrouz Biryani,Praveen Sai,delivery poor customer support both me and zomato were unable to contact restaurant restaurant didnt update status in app as well after 3 hours a guy called me that he is out to deliver the food which is hours after i requested zomato customer care and cancelled my order and it happened second time earlier they answered but said it will take one and half hour i waited and not delivered this is my second bad experience very sad about it,1,"1 Review , 1 Follower",2018-08-27 11:56:00,2018,439,81,False,False,False,Behrouz Biryani,1,Indian,"['second', 'hours', 'customer']"
Behrouz Biryani,Sree Leela,ordered biryani from this place and the packing is the first thing we liked about itits the best and not the regular biryani packing you getthe biryani tastesit has a different kind of mughal style,4,"25 Reviews , 14 Followers",2018-08-27 11:11:00,2018,197,35,False,False,False,Behrouz Biryani,4,Indian,"['packing', 'biryani', 'style']"
Behrouz Biryani,Varallika Mehta,we loved your biryanis the two accompanying complimentary side dish raita and gulab jamun were delicious as well the whole experience was wonderful and satisfying thank you so much for the lovely meal and the prompt service,5,"3 Reviews , 4 Followers",2018-08-23 12:22:00,2018,223,37,False,False,False,Behrouz Biryani,5,Indian,"['complimentary', 'biryanis', 'jamun']"
Behrouz Biryani,Vuyyuru Surendra,i have ordered dum ghost biryani the biryani is badcold and the rice is dry as it is left rice to airi felt regretted after ordering thisthere is nothing good tell aboutthis i felt waste of money after ordering this,1,1 Review,2018-08-21 22:12:00,2018,215,40,False,False,False,Behrouz Biryani,1,Indian,"['ordering', 'felt', 'rice']"
Behrouz Biryani,Korapati Abhishikth,kya gaand wala khana banaye aapne sala kutta bhi ulti karega ise khake phir uska zaroorat se zyada packing kiya kya faida khana acha nahi hai dukaan band kar ke chai bhej,1,3 Reviews,2018-08-20 21:46:00,2018,170,32,False,False,False,Behrouz Biryani,1,Indian,"['chai', 'packing', 'gives']"
Behrouz Biryani,Prasad,not received my order fuck off,1,2 Reviews,2018-08-16 02:21:00,2018,30,6,False,False,False,Behrouz Biryani,1,Indian,"['received', 'order', 'given']"
Behrouz Biryani,Priya Shrivastav,food is very good but delivery is bit late,4,"2 Reviews , 22 Followers",2018-08-15 15:00:00,2018,42,9,False,False,False,Behrouz Biryani,4,Indian,"['late', 'delivery', 'bit']"
Behrouz Biryani,Jigar Soni,dont order anything extra coz they wont deliver,1,"3 Reviews , 12 Followers",2018-08-12 22:29:00,2018,47,8,False,False,False,Behrouz Biryani,1,Indian,"['coz', 'deliver', 'extra']"
Behrouz Biryani,Satya Prasad,gautams service is very good,5,"2 Reviews , 1 Follower",2018-08-11 20:34:00,2018,28,5,False,False,False,Behrouz Biryani,5,Indian,"['service', 'good', 'ginger']"
Behrouz Biryani,Vijayguns,rice quantity is less compared to earlier,4,"2 Reviews , 2 Followers",2018-08-05 14:55:00,2018,41,7,False,False,False,Behrouz Biryani,4,Indian,"['earlier', 'compared', 'rice']"
Hunger Maggi Point,Djy,it is good but i want some spicy if it is spicy it tooooo goood and as per cost qty also good its yummyplease add some vegitables i didnt get any vegitable in my order,5,"2 Reviews , 2 Followers",2019-05-18 18:53:00,2019,167,35,False,False,False,Hunger Maggi Point,5,General,"['spicy', 'add', 'cost']"
Hunger Maggi Point,Deepali,ordered paneer maggi and it tasted really really good it was hot and juicy the quantity of maggi was good but there were only 45 tiny pieces of paneer,4,"2 Reviews , 1 Follower",2019-05-15 17:43:00,2019,150,29,False,False,False,Hunger Maggi Point,4,General,"['maggi', 'paneer', 'really']"
